Track,Time,Name,Channel,Note,Velocity
3364,1,71741,Note_on_c,0,70.0,78.0
3367,1,71771,Control_c,0,67.0,75.0
3368,1,71787,Control_c,0,67.0,74.0
3371,1,71832,Control_c,0,67.0,75.0
3372,1,71878,Control_c,0,67.0,75.0
3373,1,71884,Note_on_c,0,69.0,64.0
3375,1,71955,Control_c,0,67.0,75.0
3376,1,71995,Note_on_c,0,70.0,65.0
3379,1,72120,Note_on_c,0,61.0,60.0
3380,1,72122,Control_c,0,67.0,74.0
3381,1,72123,Note_on_c,0,67.0,56.0
3382,1,72126,Note_on_c,0,69.0,64.0
3385,1,72253,Note_on_c,0,70.0,68.0
3387,1,72306,Control_c,0,67.0,75.0
3388,1,72356,Note_on_c,0,69.0,69.0
3390,1,72449,Control_c,0,67.0,74.0
3391,1,72472,Note_on_c,0,72.0,84.0
3393,1,72490,Note_on_c,0,62.0,76.0
3394,1,72495,Note_on_c,0,67.0,71.0
3395,1,72502,Note_on_c,0,70.0,82.0
3399,1,72642,Note_on_c,0,69.0,69.0
3400,1,72647,Control_c,0,67.0,75.0
3402,1,72750,Note_on_c,0,70.0,75.0
3404,1,72883,Note_on_c,0,69.0,72.0
3405,1,72887,Note_on_c,0,67.0,59.0
3406,1,72890,Note_on_c,0,61.0,56.0
3410,1,72994,Note_on_c,0,70.0,72.0
3412,1,73096,Note_on_c,0,69.0,62.0
3414,1,73198,Note_on_c,0,72.0,75.0
3416,1,73224,Note_on_c,0,62.0,62.0
3417,1,73231,Note_on_c,0,67.0,56.0
3419,1,73241,Note_on_c,0,70.0,73.0
3420,1,73278,Control_c,0,67.0,75.0
3422,1,73305,Note_on_c,0,72.0,57.0
3424,1,73353,Note_on_c,0,70.0,73.0
3427,1,73426,Note_on_c,0,69.0,65.0
3428,1,73486,Note_on_c,0,70.0,65.0
3430,1,73506,Control_c,0,67.0,75.0
3432,1,73594,Note_on_c,0,69.0,74.0
3433,1,73599,Note_on_c,0,67.0,60.0
3434,1,73601,Note_on_c,0,61.0,58.0
3439,1,73716,Note_on_c,0,71.0,79.0
3441,1,73820,Note_on_c,0,73.0,84.0
3442,1,73826,Control_c,0,67.0,75.0
3444,1,73891,Note_on_c,0,58.0,50.0
3445,1,73921,Note_on_c,0,62.0,54.0
3446,1,73946,Note_on_c,0,76.0,84.0
3447,1,73947,Note_on_c,0,64.0,66.0
3448,1,73953,Note_on_c,0,67.0,75.0
3449,1,73955,Control_c,0,67.0,75.0
3450,1,73962,Note_on_c,0,74.0,90.0
3452,1,74016,Control_c,0,67.0,75.0
3454,1,74046,Control_c,0,67.0,76.0
3455,1,74062,Control_c,0,67.0,76.0
3456,1,74077,Control_c,0,67.0,77.0
3457,1,74085,Note_on_c,0,73.0,87.0
3458,1,74091,Control_c,0,67.0,77.0
3459,1,74122,Control_c,0,67.0,78.0
3465,1,74197,Note_on_c,0,74.0,85.0
3466,1,74213,Control_c,0,67.0,78.0
3467,1,74244,Control_c,0,67.0,79.0
3469,1,74289,Control_c,0,67.0,79.0
3470,1,74305,Control_c,0,67.0,80.0
3471,1,74319,Note_on_c,0,73.0,79.0
3472,1,74320,Control_c,0,67.0,81.0
3473,1,74328,Note_on_c,0,57.0,52.0
3474,1,74328,Note_on_c,0,67.0,56.0
3475,1,74330,Note_on_c,0,61.0,51.0
3476,1,74336,Control_c,0,67.0,82.0
3477,1,74337,Note_on_c,0,64.0,45.0
3478,1,74350,Control_c,0,67.0,82.0
3479,1,74365,Control_c,0,67.0,83.0
3481,1,74381,Control_c,0,67.0,84.0
3482,1,74396,Control_c,0,67.0,85.0
3483,1,74411,Control_c,0,67.0,86.0
3484,1,74428,Control_c,0,67.0,87.0
3485,1,74442,Control_c,0,67.0,91.0
3486,1,74443,Note_on_c,0,74.0,78.0
3488,1,74457,Control_c,0,67.0,94.0
3489,1,74472,Control_c,0,67.0,98.0
3494,1,74487,Control_c,0,67.0,104.0
3495,1,74503,Control_c,0,67.0,109.0
3496,1,74517,Control_c,0,67.0,116.0
3497,1,74532,Control_c,0,67.0,124.0
3498,1,74548,Control_c,0,67.0,127.0
3499,1,74550,Note_on_c,0,73.0,74.0
3501,1,74641,Note_on_c,0,76.0,73.0
3502,1,74646,Note_on_c,0,58.0,47.0
3503,1,74656,Note_on_c,0,62.0,47.0
3504,1,74675,Note_on_c,0,67.0,54.0
3505,1,74679,Note_on_c,0,64.0,42.0
3507,1,74689,Note_on_c,0,74.0,71.0
3509,1,74752,Note_on_c,0,76.0,68.0
3512,1,74806,Note_on_c,0,74.0,66.0
3517,1,74861,Note_on_c,0,73.0,70.0
3519,1,74917,Note_on_c,0,74.0,69.0
3520,1,75002,Note_on_c,0,73.0,66.0
3522,1,75031,Note_on_c,0,61.0,50.0
3523,1,75036,Note_on_c,0,67.0,54.0
3524,1,75039,Note_on_c,0,57.0,41.0
3525,1,75039,Note_on_c,0,64.0,46.0
3527,1,75139,Note_on_c,0,74.0,72.0
3533,1,75243,Note_on_c,0,76.0,78.0
3535,1,75351,Note_on_c,0,79.0,78.0
3536,1,75372,Note_on_c,0,62.0,53.0
3537,1,75376,Note_on_c,0,65.0,50.0
3538,1,75378,Note_on_c,0,77.0,72.0
3539,1,75380,Note_on_c,0,69.0,44.0
3544,1,75495,Note_on_c,0,76.0,87.0
3547,1,75608,Note_on_c,0,77.0,90.0
3549,1,75725,Note_on_c,0,76.0,87.0
3550,1,75727,Note_on_c,0,67.0,53.0
3551,1,75729,Note_on_c,0,69.0,55.0
3552,1,75739,Note_on_c,0,64.0,55.0
3553,1,75749,Note_on_c,0,61.0,51.0
3557,1,75843,Note_on_c,0,77.0,84.0
3559,1,75942,Note_on_c,0,76.0,83.0
3562,1,76042,Note_on_c,0,79.0,83.0
3564,1,76057,Note_on_c,0,65.0,53.0
3565,1,76065,Note_on_c,0,69.0,53.0
3566,1,76073,Note_on_c,0,62.0,57.0
3569,1,76099,Note_on_c,0,77.0,75.0
3571,1,76154,Note_on_c,0,79.0,71.0
3573,1,76212,Note_on_c,0,77.0,73.0
3576,1,76281,Note_on_c,0,76.0,74.0
3578,1,76349,Note_on_c,0,77.0,74.0
3581,1,76409,Note_on_c,0,64.0,54.0
3582,1,76409,Note_on_c,0,69.0,53.0
3583,1,76409,Note_on_c,0,76.0,80.0
3584,1,76416,Note_on_c,0,67.0,42.0
3585,1,76419,Note_on_c,0,61.0,49.0
3589,1,76549,Note_on_c,0,74.0,76.0
3592,1,76651,Note_on_c,0,76.0,75.0
3594,1,76776,Note_on_c,0,69.0,55.0
3595,1,76776,Note_on_c,0,77.0,76.0
3596,1,76780,Note_on_c,0,62.0,52.0
3597,1,76790,Note_on_c,0,65.0,49.0
3603,1,76896,Note_on_c,0,76.0,73.0
3605,1,77011,Note_on_c,0,77.0,74.0
3607,1,77130,Note_on_c,0,79.0,76.0
3608,1,77148,Note_on_c,0,58.0,53.0
3609,1,77149,Note_on_c,0,62.0,49.0
3610,1,77152,Note_on_c,0,67.0,50.0
3615,1,77262,Note_on_c,0,77.0,72.0
3617,1,77376,Note_on_c,0,76.0,69.0
3619,1,77510,Note_on_c,0,67.0,53.0
3620,1,77510,Note_on_c,0,74.0,71.0
3621,1,77515,Note_on_c,0,62.0,50.0
3622,1,77524,Note_on_c,0,58.0,45.0
3623,1,77525,Note_on_c,0,55.0,38.0
3629,1,77617,Note_on_c,0,73.0,62.0
3631,1,77732,Note_on_c,0,74.0,67.0
3633,1,77871,Note_on_c,0,57.0,61.0
3634,1,77871,Note_on_c,0,73.0,65.0
3635,1,77902,Control_c,0,64.0,60.0
3637,1,77917,Control_c,0,64.0,65.0
3638,1,77932,Control_c,0,64.0,70.0
3639,1,77947,Control_c,0,64.0,96.0
3641,1,77962,Control_c,0,64.0,127.0
3642,1,77992,Note_on_c,0,69.0,59.0
3643,1,78105,Note_on_c,0,76.0,65.0
3645,1,78236,Control_c,0,64.0,113.0
3646,1,78250,Note_on_c,0,73.0,70.0
3647,1,78250,Note_on_c,0,81.0,91.0
3648,1,78251,Control_c,0,64.0,80.0
3649,1,78267,Control_c,0,64.0,59.0
3654,1,78378,Note_on_c,0,69.0,55.0
3655,1,78480,Note_on_c,0,76.0,61.0
3658,1,78638,Control_c,0,64.0,42.0
3659,1,78641,Note_on_c,0,78.0,76.0
3660,1,78641,Note_on_c,0,86.0,91.0
3661,1,78653,Control_c,0,64.0,64.0
3662,1,78669,Control_c,0,64.0,69.0
3664,1,78684,Control_c,0,64.0,87.0
3665,1,78700,Control_c,0,64.0,127.0
3666,1,78763,Note_on_c,0,74.0,68.0
3668,1,78872,Note_on_c,0,69.0,62.0
3670,1,79010,Note_on_c,0,79.0,81.0
3671,1,79019,Control_c,0,64.0,87.0
3672,1,79023,Note_on_c,0,45.0,83.0
3674,1,79034,Control_c,0,64.0,63.0
3677,1,79141,Note_on_c,0,76.0,63.0
3679,1,79252,Note_on_c,0,69.0,59.0
3681,1,79403,Note_on_c,0,78.0,61.0
3683,1,79428,Note_on_c,0,38.0,75.0
3684,1,79452,Control_c,0,64.0,56.0
3686,1,79468,Control_c,0,64.0,65.0
3687,1,79482,Control_c,0,64.0,74.0
3688,1,79498,Control_c,0,64.0,111.0
3689,1,79513,Control_c,0,64.0,127.0
3690,1,79516,Note_on_c,0,74.0,68.0
3693,1,79634,Note_on_c,0,69.0,62.0
3694,1,79787,Control_c,0,64.0,69.0
3695,1,79788,Note_on_c,0,81.0,104.0
3696,1,79792,Note_on_c,0,76.0,70.0
3700,1,79832,Control_c,0,67.0,125.0
3701,1,79847,Control_c,0,67.0,122.0
3702,1,79863,Control_c,0,67.0,122.0
3703,1,79900,Note_on_c,0,73.0,73.0
3705,1,79954,Control_c,0,67.0,122.0
3707,1,80012,Note_on_c,0,69.0,64.0
3708,1,80052,Control_c,0,67.0,122.0
3709,1,80128,Control_c,0,67.0,122.0
3710,1,80160,Control_c,0,67.0,122.0
3711,1,80163,Note_on_c,0,78.0,79.0
3712,1,80171,Note_on_c,0,86.0,96.0
3713,1,80176,Control_c,0,64.0,58.0
3714,1,80191,Control_c,0,64.0,68.0
3715,1,80191,Control_c,0,67.0,121.0
3718,1,80205,Control_c,0,64.0,84.0
3719,1,80205,Control_c,0,67.0,121.0
3720,1,80221,Control_c,0,64.0,127.0
3721,1,80221,Control_c,0,67.0,120.0
3722,1,80251,Control_c,0,67.0,119.0
3723,1,80281,Control_c,0,67.0,119.0
3724,1,80289,Note_on_c,0,74.0,74.0
3725,1,80297,Control_c,0,67.0,118.0
3726,1,80312,Control_c,0,67.0,118.0
3728,1,80327,Control_c,0,67.0,117.0
3729,1,80342,Control_c,0,67.0,116.0
3730,1,80357,Control_c,0,67.0,116.0
3731,1,80421,Note_on_c,0,69.0,62.0
3733,1,80448,Control_c,0,67.0,115.0
3734,1,80478,Control_c,0,67.0,115.0
3735,1,80493,Control_c,0,67.0,114.0
3736,1,80524,Control_c,0,64.0,98.0
3737,1,80540,Control_c,0,64.0,65.0
3738,1,80545,Note_on_c,0,79.0,82.0
3739,1,80548,Note_on_c,0,45.0,81.0
3743,1,80659,Note_on_c,0,76.0,65.0
3744,1,80690,Control_c,0,67.0,115.0
3746,1,80706,Control_c,0,67.0,115.0
3748,1,80780,Note_on_c,0,69.0,56.0
3749,1,80880,Control_c,0,67.0,115.0
3750,1,80911,Control_c,0,67.0,114.0
3752,1,80926,Control_c,0,67.0,114.0
3753,1,80928,Note_on_c,0,78.0,78.0
3754,1,80930,Note_on_c,0,38.0,67.0
3755,1,80942,Control_c,0,67.0,113.0
3756,1,80956,Control_c,0,64.0,65.0
3757,1,80956,Control_c,0,67.0,112.0
3759,1,80972,Control_c,0,64.0,78.0
3760,1,80972,Control_c,0,67.0,111.0
3761,1,80988,Control_c,0,64.0,127.0
3762,1,80988,Control_c,0,67.0,110.0
3763,1,81003,Control_c,0,67.0,110.0
3764,1,81034,Control_c,0,67.0,109.0
3766,1,81044,Note_on_c,0,74.0,69.0
3768,1,81159,Note_on_c,0,69.0,54.0
3770,1,81231,Control_c,0,67.0,109.0
3771,1,81261,Control_c,0,67.0,108.0
3772,1,81291,Control_c,0,67.0,109.0
3773,1,81304,Note_on_c,0,81.0,94.0
3774,1,81307,Control_c,0,64.0,72.0
3775,1,81307,Control_c,0,67.0,109.0
3776,1,81311,Note_on_c,0,61.0,55.0
3778,1,81322,Control_c,0,67.0,110.0
3780,1,81398,Control_c,0,67.0,110.0
3781,1,81413,Control_c,0,67.0,111.0
3782,1,81429,Control_c,0,67.0,111.0
3783,1,81429,Note_on_c,0,64.0,61.0
3784,1,81444,Control_c,0,67.0,112.0
3786,1,81459,Control_c,0,67.0,112.0
3787,1,81474,Control_c,0,67.0,113.0
3789,1,81526,Note_on_c,0,69.0,57.0
3791,1,81685,Note_on_c,0,86.0,92.0
3792,1,81696,Note_on_c,0,62.0,57.0
3794,1,81770,Control_c,0,67.0,114.0
3795,1,81787,Control_c,0,67.0,115.0
3796,1,81802,Control_c,0,67.0,116.0
3797,1,81817,Control_c,0,67.0,117.0
3798,1,81824,Note_on_c,0,66.0,60.0
3799,1,81832,Control_c,0,67.0,118.0
3801,1,81847,Control_c,0,67.0,118.0
3802,1,81863,Control_c,0,67.0,119.0
3803,1,81878,Control_c,0,67.0,119.0
3804,1,81892,Control_c,0,67.0,120.0
3805,1,81908,Control_c,0,67.0,121.0
3806,1,81923,Control_c,0,67.0,121.0
3808,1,81941,Note_on_c,0,69.0,44.0
3809,1,81953,Control_c,0,67.0,122.0
3810,1,82056,Note_on_c,0,57.0,49.0
3811,1,82059,Note_on_c,0,45.0,82.0
3812,1,82060,Control_c,0,67.0,122.0
3814,1,82075,Control_c,0,67.0,123.0
3815,1,82090,Control_c,0,67.0,124.0
3816,1,82105,Control_c,0,67.0,126.0
3818,1,82120,Control_c,0,67.0,127.0
3820,1,82193,Note_on_c,0,64.0,54.0
3822,1,82307,Note_on_c,0,69.0,45.0
3823,1,82438,Note_on_c,0,38.0,81.0
3825,1,82462,Note_on_c,0,62.0,58.0
3828,1,82591,Note_on_c,0,66.0,53.0
3830,1,82710,Note_on_c,0,69.0,48.0
3831,1,82722,Control_c,0,67.0,127.0
3832,1,82753,Control_c,0,67.0,126.0
3833,1,82820,Note_on_c,0,81.0,84.0
3835,1,82843,Note_on_c,0,61.0,54.0
3836,1,82844,Control_c,0,67.0,127.0
3838,1,82966,Note_on_c,0,64.0,55.0
3841,1,83066,Note_on_c,0,69.0,51.0
3842,1,83213,Note_on_c,0,86.0,84.0
3844,1,83236,Note_on_c,0,62.0,53.0
3846,1,83264,Control_c,0,67.0,127.0
3848,1,83351,Note_on_c,0,66.0,52.0
3849,1,83459,Note_on_c,0,69.0,48.0
3851,1,83585,Note_on_c,0,45.0,71.0
3852,1,83587,Note_on_c,0,57.0,52.0
3856,1,83720,Note_on_c,0,64.0,54.0
3858,1,83829,Note_on_c,0,69.0,49.0
3860,1,84043,Note_on_c,0,38.0,56.0
3861,1,84054,Note_on_c,0,62.0,53.0
3862,1,84062,Control_c,0,64.0,56.0
3864,1,84077,Control_c,0,64.0,64.0
3866,1,84093,Control_c,0,64.0,69.0
3867,1,84108,Control_c,0,64.0,82.0
3868,1,84122,Control_c,0,64.0,127.0
3869,1,84419,Note_on_c,0,50.0,49.0
3870,1,84420,Note_on_c,0,66.0,71.0
3871,1,84428,Control_c,0,64.0,83.0
3872,1,84443,Control_c,0,64.0,56.0
3876,1,84495,Note_on_c,0,67.0,60.0
3877,1,84542,Note_on_c,0,66.0,64.0
3878,1,84562,Note_on_c,0,59.0,54.0
3882,1,84605,Note_on_c,0,64.0,65.0
3883,1,84673,Note_on_c,0,66.0,55.0
3885,1,84721,Note_on_c,0,52.0,52.0
3886,1,84735,Note_on_c,0,67.0,73.0
3890,1,84810,Note_on_c,0,69.0,61.0
3891,1,84864,Note_on_c,0,67.0,63.0
3893,1,84896,Note_on_c,0,61.0,53.0
3896,1,84933,Note_on_c,0,66.0,73.0
3898,1,84999,Note_on_c,0,67.0,59.0
3899,1,85046,Note_on_c,0,54.0,53.0
3900,1,85052,Note_on_c,0,69.0,72.0
3904,1,85115,Note_on_c,0,71.0,65.0
3905,1,85180,Note_on_c,0,69.0,67.0
3907,1,85214,Note_on_c,0,62.0,63.0
3909,1,85241,Control_c,0,67.0,127.0
3911,1,85247,Note_on_c,0,67.0,71.0
3912,1,85256,Control_c,0,67.0,126.0
3913,1,85271,Control_c,0,67.0,126.0
3914,1,85286,Control_c,0,67.0,125.0
3915,1,85302,Control_c,0,67.0,125.0
3916,1,85311,Note_on_c,0,69.0,62.0
3918,1,85317,Control_c,0,67.0,124.0
3919,1,85332,Control_c,0,67.0,123.0
3920,1,85347,Control_c,0,67.0,122.0
3921,1,85362,Control_c,0,67.0,122.0
3922,1,85364,Note_on_c,0,55.0,54.0
3923,1,85367,Note_on_c,0,71.0,71.0
3924,1,85377,Control_c,0,67.0,121.0
3925,1,85392,Control_c,0,67.0,120.0
3928,1,85407,Control_c,0,67.0,119.0
3929,1,85430,Control_c,0,67.0,117.0
3931,1,85434,Note_on_c,0,73.0,69.0
3932,1,85445,Control_c,0,67.0,116.0
3933,1,85461,Control_c,0,67.0,115.0
3934,1,85476,Control_c,0,67.0,114.0
3935,1,85507,Control_c,0,67.0,113.0
3936,1,85508,Note_on_c,0,71.0,70.0
3937,1,85522,Control_c,0,67.0,113.0
3939,1,85539,Note_on_c,0,64.0,58.0
3942,1,85580,Note_on_c,0,69.0,68.0
3943,1,85582,Control_c,0,67.0,112.0
3944,1,85597,Control_c,0,67.0,112.0
3945,1,85613,Control_c,0,67.0,111.0
3946,1,85628,Control_c,0,67.0,111.0
3947,1,85629,Note_on_c,0,71.0,56.0
3949,1,85690,Note_on_c,0,73.0,75.0
3950,1,85699,Note_on_c,0,57.0,58.0
3951,1,85704,Control_c,0,67.0,110.0
3954,1,85735,Control_c,0,67.0,110.0
3955,1,85757,Note_on_c,0,74.0,70.0
3957,1,85780,Control_c,0,67.0,109.0
3958,1,85814,Note_on_c,0,73.0,65.0
3960,1,85849,Note_on_c,0,66.0,68.0
3963,1,85890,Note_on_c,0,71.0,66.0
3964,1,85917,Control_c,0,67.0,109.0
3965,1,85938,Note_on_c,0,73.0,65.0
3967,1,85994,Control_c,0,67.0,108.0
3968,1,86004,Note_on_c,0,74.0,80.0
3969,1,86009,Note_on_c,0,59.0,57.0
3971,1,86024,Control_c,0,67.0,108.0
3973,1,86055,Control_c,0,67.0,107.0
3975,1,86063,Note_on_c,0,76.0,66.0
3976,1,86070,Control_c,0,67.0,107.0
3977,1,86085,Control_c,0,67.0,106.0
3978,1,86115,Control_c,0,67.0,106.0
3979,1,86117,Note_on_c,0,74.0,74.0
3981,1,86146,Control_c,0,67.0,105.0
3982,1,86161,Control_c,0,67.0,104.0
3983,1,86171,Note_on_c,0,67.0,58.0
3985,1,86183,Note_on_c,0,73.0,74.0
3986,1,86199,Control_c,0,67.0,103.0
3988,1,86215,Control_c,0,67.0,102.0
3989,1,86229,Control_c,0,67.0,101.0
3990,1,86244,Control_c,0,67.0,99.0
3992,1,86259,Note_on_c,0,74.0,76.0
3993,1,86260,Control_c,0,67.0,98.0
3994,1,86275,Control_c,0,67.0,96.0
3995,1,86291,Control_c,0,67.0,95.0
3996,1,86305,Control_c,0,67.0,94.0
3997,1,86320,Control_c,0,67.0,92.0
3998,1,86325,Note_on_c,0,76.0,80.0
3999,1,86327,Note_on_c,0,61.0,67.0
4001,1,86336,Control_c,0,67.0,90.0
4002,1,86351,Control_c,0,67.0,86.0
4003,1,86366,Control_c,0,67.0,82.0
4005,1,86381,Control_c,0,67.0,78.0
4007,1,86387,Note_on_c,0,78.0,80.0
4008,1,86396,Control_c,0,67.0,75.0
4009,1,86412,Control_c,0,67.0,74.0
4010,1,86427,Control_c,0,67.0,73.0
4011,1,86442,Control_c,0,67.0,71.0
4012,1,86451,Note_on_c,0,76.0,80.0
4013,1,86458,Control_c,0,67.0,69.0
4014,1,86473,Control_c,0,67.0,67.0
4016,1,86485,Note_on_c,0,69.0,68.0
4017,1,86489,Control_c,0,67.0,66.0
4018,1,86503,Control_c,0,67.0,64.0
4021,1,86518,Control_c,0,67.0,61.0
4022,1,86522,Note_on_c,0,74.0,81.0
4023,1,86534,Control_c,0,67.0,58.0
4024,1,86548,Control_c,0,67.0,56.0
4025,1,86563,Control_c,0,67.0,53.0
4026,1,86573,Note_on_c,0,76.0,74.0
4027,1,86579,Control_c,0,67.0,52.0
4029,1,86594,Control_c,0,67.0,51.0
4030,1,86610,Control_c,0,67.0,47.0
4031,1,86624,Control_c,0,67.0,44.0
4032,1,86632,Note_on_c,0,62.0,66.0
4033,1,86638,Note_on_c,0,78.0,85.0
4034,1,86639,Control_c,0,67.0,41.0
4035,1,86655,Control_c,0,67.0,39.0
4036,1,86670,Control_c,0,67.0,38.0
4039,1,86685,Control_c,0,67.0,36.0
4040,1,86697,Note_on_c,0,79.0,77.0
4041,1,86701,Control_c,0,67.0,34.0
4043,1,86717,Control_c,0,67.0,31.0
4044,1,86732,Control_c,0,67.0,29.0
4045,1,86747,Control_c,0,67.0,28.0
4046,1,86759,Note_on_c,0,78.0,78.0
4047,1,86762,Control_c,0,67.0,26.0
4048,1,86778,Control_c,0,67.0,23.0
4050,1,86789,Note_on_c,0,71.0,76.0
4051,1,86793,Control_c,0,67.0,19.0
4052,1,86807,Control_c,0,67.0,15.0
4053,1,86822,Note_on_c,0,76.0,82.0
4055,1,86823,Control_c,0,67.0,10.0
4058,1,86883,Note_on_c,0,78.0,80.0
4060,1,86941,Note_on_c,0,64.0,73.0
4061,1,86942,Note_on_c,0,79.0,88.0
4065,1,87005,Note_on_c,0,81.0,77.0
4066,1,87062,Note_on_c,0,79.0,82.0
4068,1,87093,Note_on_c,0,73.0,80.0
4069,1,87121,Note_on_c,0,78.0,83.0
4073,1,87179,Note_on_c,0,79.0,83.0
4074,1,87239,Note_on_c,0,81.0,91.0
4075,1,87243,Note_on_c,0,66.0,82.0
4079,1,87303,Note_on_c,0,83.0,84.0
4080,1,87360,Note_on_c,0,81.0,86.0
4082,1,87391,Note_on_c,0,74.0,90.0
4084,1,87420,Note_on_c,0,79.0,86.0
4086,1,87476,Note_on_c,0,81.0,77.0
4088,1,87534,Note_on_c,0,67.0,91.0
4089,1,87534,Note_on_c,0,83.0,96.0
4093,1,87736,Note_on_c,0,69.0,83.0
4094,1,87736,Note_on_c,0,85.0,91.0
4097,1,87915,Note_on_c,0,86.0,85.0
4098,1,87919,Note_on_c,0,71.0,80.0
4100,1,87992,Note_on_c,0,85.0,84.0
4102,1,88071,Note_on_c,0,83.0,86.0
4104,1,88151,Note_on_c,0,81.0,86.0
4106,1,88210,Note_on_c,0,67.0,82.0
4107,1,88223,Note_on_c,0,79.0,86.0
4110,1,88301,Note_on_c,0,78.0,90.0
4112,1,88375,Note_on_c,0,76.0,86.0
4115,1,88454,Note_on_c,0,74.0,86.0
4116,1,88541,Note_on_c,0,76.0,87.0
4117,1,88557,Note_on_c,0,69.0,73.0
4120,1,88633,Note_on_c,0,81.0,81.0
4122,1,88671,Note_on_c,0,79.0,26.0
4124,1,88702,Note_on_c,0,79.0,45.0
4126,1,88790,Note_on_c,0,78.0,83.0
4128,1,88873,Note_on_c,0,76.0,84.0
4129,1,88879,Note_on_c,0,57.0,63.0
4132,1,88954,Note_on_c,0,74.0,82.0
4133,1,88958,Control_c,0,64.0,29.0
4134,1,88974,Control_c,0,64.0,54.0
4135,1,88989,Control_c,0,64.0,62.0
4137,1,89004,Control_c,0,64.0,65.0
4138,1,89020,Control_c,0,64.0,67.0
4139,1,89030,Note_on_c,0,73.0,80.0
4140,1,89035,Control_c,0,64.0,71.0
4142,1,89051,Control_c,0,64.0,82.0
4143,1,89066,Control_c,0,64.0,127.0
4144,1,89124,Note_on_c,0,71.0,82.0
4146,1,89292,Note_on_c,0,69.0,75.0
4148,1,89393,Control_c,0,64.0,88.0
4149,1,89409,Control_c,0,64.0,61.0
4151,1,89426,Note_on_c,0,71.0,70.0
4153,1,89484,Control_c,0,64.0,53.0
4155,1,89496,Note_on_c,0,69.0,69.0
4156,1,89500,Control_c,0,64.0,63.0
4157,1,89515,Control_c,0,64.0,65.0
4158,1,89530,Control_c,0,64.0,70.0
4159,1,89540,Note_on_c,0,71.0,63.0
4160,1,89545,Control_c,0,64.0,76.0
4162,1,89560,Control_c,0,64.0,83.0
4163,1,89576,Control_c,0,64.0,86.0
4164,1,89591,Control_c,0,64.0,88.0
4165,1,89598,Note_on_c,0,69.0,64.0
4167,1,89605,Control_c,0,64.0,90.0
4168,1,89621,Control_c,0,64.0,91.0
4169,1,89621,Control_c,0,67.0,13.0
4170,1,89636,Control_c,0,64.0,93.0
4171,1,89636,Control_c,0,67.0,20.0
4172,1,89651,Control_c,0,64.0,97.0
4173,1,89651,Control_c,0,67.0,26.0
4174,1,89651,Note_on_c,0,71.0,67.0
4176,1,89665,Note_on_c,0,54.0,65.0
4177,1,89666,Control_c,0,64.0,101.0
4178,1,89666,Control_c,0,67.0,34.0
4179,1,89681,Control_c,0,64.0,108.0
4180,1,89681,Control_c,0,67.0,42.0
4181,1,89697,Control_c,0,64.0,127.0
4182,1,89697,Control_c,0,67.0,53.0
4183,1,89709,Note_on_c,0,69.0,63.0
4184,1,89712,Control_c,0,67.0,65.0
4186,1,89726,Control_c,0,67.0,75.0
4187,1,89742,Control_c,0,67.0,84.0
4188,1,89757,Control_c,0,67.0,92.0
4189,1,89759,Note_on_c,0,71.0,65.0
4191,1,89773,Control_c,0,67.0,101.0
4192,1,89788,Control_c,0,67.0,111.0
4193,1,89802,Control_c,0,67.0,120.0
4194,1,89812,Note_on_c,0,62.0,71.0
4195,1,89816,Note_on_c,0,69.0,70.0
4196,1,89818,Control_c,0,67.0,127.0
4201,1,89879,Note_on_c,0,67.0,76.0
4202,1,89934,Note_on_c,0,69.0,79.0
4204,1,90037,Note_on_c,0,55.0,80.0
4205,1,90153,Note_on_c,0,71.0,68.0
4206,1,90161,Control_c,0,64.0,85.0
4207,1,90176,Control_c,0,64.0,61.0
4211,1,90220,Note_on_c,0,73.0,71.0
4212,1,90267,Control_c,0,64.0,53.0
4213,1,90280,Note_on_c,0,64.0,61.0
4214,1,90282,Control_c,0,64.0,63.0
4215,1,90293,Note_on_c,0,71.0,70.0
4216,1,90298,Control_c,0,64.0,66.0
4218,1,90313,Control_c,0,64.0,70.0
4219,1,90329,Control_c,0,64.0,77.0
4223,1,90344,Control_c,0,64.0,85.0
4224,1,90358,Note_on_c,0,69.0,75.0
4225,1,90359,Control_c,0,64.0,91.0
4226,1,90374,Control_c,0,64.0,99.0
4227,1,90389,Control_c,0,64.0,111.0
4228,1,90393,Note_on_c,0,71.0,67.0
4229,1,90404,Control_c,0,64.0,127.0
4231,1,90455,Note_on_c,0,57.0,89.0
4232,1,90472,Note_on_c,0,73.0,80.0
4234,1,90540,Note_on_c,0,74.0,75.0
4235,1,90541,Control_c,0,64.0,67.0
4238,1,90603,Note_on_c,0,73.0,71.0
4239,1,90632,Control_c,0,64.0,60.0
4241,1,90635,Note_on_c,0,66.0,71.0
4242,1,90646,Control_c,0,64.0,65.0
4243,1,90662,Control_c,0,64.0,72.0
4245,1,90677,Control_c,0,64.0,90.0
4246,1,90677,Note_on_c,0,71.0,76.0
4248,1,90693,Control_c,0,64.0,127.0
4250,1,90723,Note_on_c,0,73.0,73.0
4252,1,90804,Note_on_c,0,74.0,81.0
4253,1,90809,Note_on_c,0,59.0,87.0
4255,1,90869,Control_c,0,64.0,80.0
4257,1,90872,Note_on_c,0,76.0,77.0
4258,1,90883,Control_c,0,64.0,31.0
4260,1,90941,Note_on_c,0,74.0,72.0
4262,1,90971,Note_on_c,0,67.0,72.0
